!# time[s]	real	imag	abs
0.166204	0.667282	-0.0379944	0.668363
0.166435	0.470947	-0.0422669	0.47284
0.166666	0.557938	-0.00199892	0.557941
0.166897	0.368958	-0.0429383	0.371448
0.167128	0.820419	0.0899963	0.825341
0.167359	0.692337	0.0149536	0.692499
0.16759	0.619553	0.0890808	0.625924
0.167821	0.476318	-0.0306244	0.477302
0.168052	0.573578	0.213287	0.61195
0.168283	0.567352	-0.00711059	0.567397
0.168514	0.56279	0.100159	0.571633
0.168745	0.463928	-0.0380707	0.465488
0.168976	0.495926	0.0727844	0.501239
0.169207	0.582611	-0.0111542	0.582718
0.169438	0.578858	-0.0335388	0.579828
0.169669	0.797547	0.0635223	0.800072
0.1699	0.408325	-0.040451	0.410324
0.170131	0.592468	0.0813141	0.598022
0.170362	0.584946	0.0746918	0.589695
0.170593	0.597336	0.0389099	0.598602
0.170824	0.50235	0.0216675	0.502817
0.171055	0.553406	0.0042572	0.553422
0.171286	0.671524	0.037674	0.67258
0.171517	0.498596	0.105972	0.509734
0.171748	0.439667	0.00157165	0.43967
0.171979	0.535767	-0.0359497	0.536971
0.17221	0.533478	-0.0132141	0.533642
0.172441	0.663742	-0.173096	0.685942
0.172672	0.603623	0.0377502	0.604802
0.172903	0.645035	0.0673981	0.648546
0.173134	0.410156	0.0345459	0.411609
0.173365	0.560806	-0.0419312	0.562372
0.173596	0.598984	-0.0123138	0.59911
0.173827	0.431336	-0.0057373	0.431374
0.174058	0.260681	0.0123596	0.260974
0.174289	0.661957	-0.0872955	0.667688
0.17452	0.491119	0.156326	0.515399
0.174751	0.500397	0.164078	0.52661
0.174982	0.296616	0.0335388	0.298506
0.175213	0.570221	-0.0814514	0.576009
0.175444	0.423004	-0.059372	0.427151
0.175675	0.542297	-0.00112915	0.542299
0.175906	0.35762	-0.111343	0.374553
0.176137	0.5551	0.0466156	0.557053
0.176368	0.488709	0.0312348	0.489706
0.176599	0.40921	0.0899963	0.41899
0.17683	0.50705	0.0653534	0.511244
0.177061	0.657395	0.0488587	0.659208
0.177292	0.639633	-0.0778656	0.644355
0.177523	0.642807	0.0788117	0.64762
0.177754	0.445984	0.0314789	0.447093
0.177985	0.357315	0.00224305	0.357322
0.178216	0.651001	0.225174	0.688844
0.178447	0.599976	-0.0839996	0.605827
0.178678	0.464371	0.0987854	0.474762
0.178909	0.479248	0.013504	0.479438
0.17914	0.539215	0.0382843	0.540573
0.179371	0.403549	0.0221558	0.404157
0.179602	0.583786	0.0409546	0.585221
0.179833	0.517014	-0.134644	0.534258
0.180064	0.416534	-0.0730286	0.422888
0.180295	0.506455	-0.0136719	0.506639
0.180526	0.339417	-0.0125275	0.339648
0.180757	0.490677	0.0364838	0.492031
0.180988	0.437927	-0.0408936	0.439832
0.181219	0.457932	0.116119	0.472425
0.18145	0.442017	-0.0557556	0.445519
0.181681	0.380631	0.140152	0.405613
0.181912	0.531067	-0.123169	0.545163
0.182143	0.489243	0.0869141	0.496903
0.182374	0.417862	0.0310669	0.419015
0.182605	0.42865	0.0170746	0.42899
0.182836	0.464432	0.000946047	0.464433
0.183067	0.347138	-0.0860596	0.357646
0.183298	0.465073	0.0534973	0.468139
0.183529	0.381424	0.0233917	0.382141
0.18376	0.459839	0.0963745	0.46983
0.183991	0.411911	0.0341797	0.413327
0.184222	0.347183	-0.0834961	0.357082
0.184453	0.495789	-0.0155029	0.496031
0.184684	0.612076	-0.114807	0.62275
0.184915	0.540543	0.00115967	0.540544
0.185146	0.499085	-0.0174713	0.49939
0.185377	0.5383	0.0108032	0.538408
0.185608	0.457794	0.0667725	0.462638
0.185839	0.551148	0.0493317	0.553351
0.18607	0.489655	0.0067749	0.489701
0.186301	0.512589	0.164642	0.538381
0.186532	0.449966	0.0202484	0.450422
0.186763	0.4478	0.166534	0.477764
0.186994	0.543961	0.0143585	0.54415
0.187225	0.525849	-0.115845	0.538458
0.187456	0.380234	0.0252075	0.381068
0.187687	0.402618	0.0200806	0.403119
0.187918	0.519791	0.0155487	0.520023
0.188149	0.389221	0.0123596	0.389417
0.18838	0.373856	0.0260773	0.374764
0.188611	0.466217	-0.0736542	0.471999
0.188842	0.392471	0.0562134	0.396477
0.189073	0.396011	0.200653	0.443944
0.189304	0.587341	-0.000274665	0.587341
0.189535	0.422318	0.00553895	0.422354
0.189766	0.451843	0.103012	0.463437
0.189997	0.404831	-0.0463104	0.407471
0.190228	0.49646	-0.0154114	0.496699
0.190459	0.553406	0.0307617	0.55426
0.19069	0.389954	0.0378723	0.391788
0.190921	0.388535	-0.00595092	0.38858
0.191152	0.447266	-0.0829468	0.454892
0.191383	0.407669	-0.0974579	0.419156
0.191614	0.488342	-0.0648346	0.492627
0.191845	0.656616	0.1642	0.676836
0.192076	0.35788	-0.00709534	0.35795
0.192307	0.55423	-0.0072937	0.554278
0.192538	0.686554	0.0413513	0.687798
0.192769	0.38559	-0.0533447	0.389262
0.193	0.543717	0.0072937	0.543765
0.193231	0.440247	0.110016	0.453785
0.193462	0.378845	-0.00958252	0.378966
0.193693	0.282684	-0.161209	0.325421
0.193924	0.513443	0.0847168	0.520385
0.194155	0.384171	0.0516815	0.387631
0.194386	0.300034	0.0531921	0.304712
0.194617	0.514832	-0.0531159	0.517564
0.194848	0.424942	0.0434265	0.427155
0.195079	0.419342	-0.147629	0.44457
0.19531	0.336746	0.0174103	0.337196
0.195541	0.483276	-0.197205	0.521963
0.195772	0.611572	-0.000793462	0.611573
0.196003	0.407883	-0.0417481	0.410014
0.196234	0.502838	-0.0775299	0.50878
0.196465	0.430603	-0.0502319	0.433523
0.196696	0.377533	0.0489197	0.380689
0.196927	0.415558	0.0353851	0.417062
0.197158	0.434677	-0.013916	0.4349
0.197389	0.394974	0.11261	0.410713
0.19762	0.445755	-0.0766296	0.452294
0.197851	0.3685	0.0604706	0.373428
0.198082	0.3806	-0.184113	0.422793
0.198313	0.472809	0.0571442	0.47625
0.198544	0.402466	0.0463715	0.405128
0.198775	0.545731	0.0791626	0.551442
0.199006	0.460159	-0.0169983	0.460473
0.199237	0.346344	-0.0586853	0.351281
0.199468	0.396225	-0.0870056	0.405665
0.199699	0.365067	0.00700379	0.365134
0.19993	0.301926	-0.0375366	0.30425
0.200161	0.352493	-0.0885925	0.363456
0.200392	0.388763	0.086853	0.398347
0.200623	0.382782	0.016922	0.383156
0.200854	0.453629	0.0611572	0.457733
0.201085	0.486282	0.0112762	0.486413
0.201316	0.431534	0.0328674	0.432784
0.201547	0.401352	0.0350495	0.402879
0.201778	0.469467	0.0241852	0.47009
0.202009	0.455826	0.0203552	0.45628
0.20224	0.426651	-0.0792084	0.433941
0.202471	0.412537	-0.145523	0.437451
0.202702	0.391785	-0.0206909	0.392331
0.202933	0.415268	-0.0948486	0.425962
0.203164	0.370132	-0.0674286	0.376224
0.203395	0.325317	0.0377045	0.327495
0.203626	0.451019	0.039856	0.452777
0.203857	0.258347	0.103287	0.278229
0.204088	0.45256	0.018631	0.452944
0.204319	0.478073	0.00703431	0.478125
0.20455	0.464722	0.0509491	0.467506
0.204781	0.4254	0.200974	0.470484
0.205012	0.357544	0.0248566	0.358407
0.205243	0.383072	-0.18454	0.425205
0.205474	0.352432	0.0320129	0.353883
0.205705	0.394241	-0.0769196	0.401675
0.205936	0.434692	0.0357666	0.436161
0.206167	0.397461	0.0993653	0.409693
0.206398	0.386261	0.0597534	0.390856
0.206629	0.321137	-0.137024	0.349148
0.20686	0.284287	-0.038208	0.286843
0.207091	0.338745	0.126312	0.361529
0.207322	0.237534	0.0480804	0.242351
0.207553	0.357132	-0.00740052	0.357209
0.207784	0.413773	-0.00950622	0.413882
0.208015	0.247467	-0.10524	0.268915
0.208246	0.33458	0.147491	0.365646
0.208477	0.218628	-0.0311737	0.220839
0.208708	0.236145	0.0399017	0.239492
0.208939	0.256134	0.144012	0.293844
0.20917	0.292755	0.00518799	0.292801
0.209401	0.283173	-0.107819	0.303004
0.209632	0.458908	0.0461273	0.461221
0.209863	0.29718	-0.144257	0.330342
0.210094	0.487625	0.019455	0.488013
0.210325	0.287277	-0.0588074	0.293235
0.210556	0.41481	0.00370789	0.414827
0.210787	0.359589	-0.0279541	0.360674
0.211018	0.352325	0.0261688	0.353296
0.211249	0.429291	-0.0500031	0.432193
0.21148	0.329269	0.0101471	0.329426
0.211711	0.357651	-0.0639191	0.363318
0.211942	0.243561	-0.0674896	0.252738
0.212173	0.431458	-0.0405121	0.433355
0.212404	0.378952	-0.0153351	0.379262
0.212635	0.329727	0.0914459	0.342173
0.212866	0.378418	-0.0740662	0.385598
0.213097	0.27243	0.0458527	0.276262
0.213328	0.400345	-0.187271	0.44198
0.213559	0.232834	0.0738526	0.244266
0.21379	0.349716	-0.0200501	0.350291
0.214021	0.267685	0.10463	0.287407
0.214252	0.473145	-0.0278626	0.473964
0.214483	0.199692	-0.0914002	0.219615
0.214714	0.36023	0.137238	0.385486
0.214945	0.303009	-0.010788	0.303201
0.215176	0.297379	0.0775452	0.307323
0.215407	0.347015	-0.102005	0.361697
0.215638	0.251862	0.0863495	0.266253
0.215869	0.345505	-0.0603943	0.350744
0.2161	0.407684	0.138306	0.430506
0.216331	0.322205	-0.113419	0.341584
0.216562	0.400787	-0.0608673	0.405383
0.216793	0.244782	0.00309753	0.244801
0.217024	0.319748	-0.129471	0.344966
0.217255	0.359085	-0.09758	0.372107
0.217486	0.377548	0.110916	0.393504
0.217717	0.382263	0.0211182	0.382846
0.217948	0.19635	0.0706635	0.208678
0.218179	0.353272	0.116303	0.371923
0.21841	0.350449	0.0702057	0.357412
0.218641	0.309433	-0.0219116	0.310208
0.218872	0.253143	0.0800324	0.265493
0.219103	0.379196	-0.0146332	0.379478
0.219334	0.369812	0.0247345	0.370638
0.219565	0.180481	0.0316467	0.183235
0.219796	0.294418	0.0912934	0.308248
0.220027	0.378174	-0.032074	0.379532
0.220258	0.385605	-0.0852356	0.394913
0.220489	0.163269	0.096405	0.189607
0.22072	0.349304	-0.0341644	0.350971
0.220951	0.334732	-0.0558319	0.339356
0.221182	0.274429	0.13295	0.304938
0.221413	0.421005	-0.06427	0.425883
0.221644	0.379822	-0.0342102	0.381359
0.221875	0.382156	0.0657959	0.387779
0.222106	0.295105	-0.098999	0.311268
0.222337	0.297211	0.0930634	0.31144
0.222568	0.379959	-0.176193	0.418823
0.222799	0.345947	-0.104569	0.361406
0.22303	0.427383	-0.109711	0.44124
0.223261	0.393005	0.0914307	0.403501
0.223492	0.249374	-0.121796	0.277528
0.223723	0.277069	0.0618591	0.283891
0.223954	0.310623	-0.0904999	0.323538
0.224185	0.271256	-0.0375824	0.273847
0.224416	0.383804	0.0319824	0.385135
0.224647	0.26561	-0.0176544	0.266196
0.224878	0.503433	-0.0361023	0.504726
0.225109	0.41246	0.0681305	0.418049
0.22534	0.269943	0.0339813	0.272074
0.225571	0.209229	-0.0699616	0.220615
0.225802	0.380447	0.0160217	0.380785
0.226033	0.218567	-0.0917053	0.237026
0.226264	0.344238	-0.0579987	0.34909
0.226495	0.409103	0.140137	0.43244
0.226726	0.229965	0.00512696	0.230022
0.226957	0.36882	0.104309	0.383287
0.227188	0.335114	-0.00694275	0.335185
0.227419	0.272232	0.104691	0.291668
0.22765	0.334824	-0.00189209	0.334829
0.227881	0.384445	0.0879975	0.394388
0.228112	0.120651	0.0933228	0.152532
0.228343	0.368057	-0.126587	0.389218
0.228574	0.379532	0.0373993	0.38137
0.228805	0.240555	0.000457765	0.240555
0.229036	0.253372	0.0174866	0.253975
0.229267	0.451614	-0.0847473	0.459497
0.229498	0.371002	-0.0270081	0.371984
0.229729	0.317947	-0.010437	0.318119
0.22996	0.406265	-0.0715485	0.412518
0.230191	0.211487	0.0879822	0.229058
0.230422	0.38324	0.0839844	0.392334
0.230653	0.324173	-0.0328827	0.325837
0.230884	0.228699	-0.0209808	0.229659
0.231115	0.22406	-0.0410156	0.227783
0.231346	0.422928	0.0941773	0.433287
0.231577	0.296219	0.193649	0.353901
0.231808	0.249908	0.170486	0.302523
0.232039	0.360809	0.0375519	0.362758
0.23227	0.267288	0.0545044	0.272789
0.232501	0.313217	-0.0791779	0.32307
0.232732	0.225937	0.0937805	0.244627
0.232963	0.140411	-0.127914	0.189941
0.233194	0.285461	-0.0163879	0.285931
0.233425	0.360245	-0.0301056	0.361501
0.233656	0.343033	-0.0619812	0.348587
0.233887	0.350327	0.0307465	0.351673
0.234118	0.378983	0.119125	0.397264
0.234349	0.347687	-0.0830689	0.357472
0.23458	0.176132	0.0132141	0.176627
0.234811	0.314453	-0.0695953	0.322063
0.235042	0.354294	-0.0081482	0.354388
0.235273	0.254501	0.080307	0.266871
0.235504	0.35228	0.0630646	0.35788
0.235735	0.344864	0.0312958	0.346281
0.235966	0.364807	0.0158691	0.365152
0.236197	0.236954	0.0468903	0.241549
0.236428	0.211716	0.097641	0.233147
0.236659	0.310516	-0.21434	0.377309
0.23689	0.24173	-0.068634	0.251285
0.237121	0.344254	0.0751801	0.352367
0.237352	0.28598	-0.0713501	0.294747
0.237583	0.257843	0.0066986	0.25793
0.237814	0.271133	0.00570678	0.271194
0.238045	0.240311	0.0227509	0.241385
0.238276	0.323959	-0.0546417	0.328535
0.238507	0.30722	0.119782	0.329745
0.238738	0.435211	0.0805206	0.442597
0.238969	0.287643	0.0601654	0.293868
0.2392	0.479828	-0.0802765	0.486497
0.239431	0.222092	0.19986	0.298779
0.239662	0.295975	-0.108383	0.315195
0.239893	0.405167	0.0634155	0.410099
0.240124	0.225571	-0.0892792	0.242596
0.240355	0.317337	-0.103683	0.333846
0.240586	0.389435	0.104019	0.403087
0.240817	0.141083	-0.1035	0.174976
0.241048	0.49968	0.0910187	0.507902
0.241279	0.183777	0.0469208	0.189672
0.24151	0.233643	-0.0836945	0.248181
0.241741	0.27713	-0.106628	0.296936
0.241972	0.324204	-0.0825195	0.334541
0.242203	0.246979	-0.0921326	0.263604
0.242434	0.295578	-0.0534973	0.30038
0.242665	0.193802	-0.159378	0.250919
0.242896	0.296173	0.00680542	0.296251
0.243127	0.336914	-0.0249481	0.337837
0.243358	0.218628	0.0600891	0.226735
0.243589	0.38443	0.0502777	0.387704
0.24382	0.21019	-0.0644226	0.219841
0.244051	0.380508	0.0301056	0.381698
0.244282	0.200439	-0.0628204	0.210053
0.244513	0.431702	-0.055542	0.43526
0.244744	0.466538	0.213577	0.513101
0.244975	0.270615	-0.0570679	0.276567
0.245206	0.388474	-0.0389404	0.39042
0.245437	0.220001	-0.0228119	0.221181
0.245668	0.237106	-0.0468903	0.241698
0.245899	0.200348	0.054657	0.20767
0.24613	0.264603	0.0433655	0.268133
0.246361	0.342575	-0.113007	0.360733
0.246592	0.284149	0.0626373	0.290971
0.246823	0.360565	0.0902863	0.371697
0.247054	0.248978	0.123505	0.277927
0.247285	0.219467	-0.0455628	0.224147
0.247516	0.226135	0.125214	0.258487
0.247747	0.24234	-0.0545654	0.248407
0.247978	0.327957	0.0219116	0.328688
0.248209	0.277573	0.0829163	0.289692
0.24844	0.196136	-0.0640259	0.206322
0.248671	0.332336	0.0774536	0.341243
0.248902	0.366074	0.0564423	0.370399
0.249133	0.175613	-0.0953827	0.199845
0.249364	0.324616	0.0923462	0.337495
0.249595	0.268341	0.0896759	0.282929
0.249826	0.11322	-0.0154572	0.11427
0.250057	0.339249	-0.0212555	0.339914
0.250288	0.340881	-0.120255	0.361471
0.250519	0.199905	-0.0314331	0.202362
0.250751	0.271927	-0.117355	0.29617
0.250982	0.393173	-0.0600128	0.397727
0.251213	0.410751	0.0393219	0.412629
0.251444	0.17897	0.0514069	0.186207
0.251675	0.384995	0.200455	0.434054
0.251906	0.247559	-0.192261	0.313448
0.252136	0.333115	0.114578	0.352269
0.252367	0.288117	0.0346069	0.290187
0.252598	0.33783	0.0863342	0.348687
0.252829	0.333817	0.0255432	0.334792
0.25306	0.223022	0.136292	0.26137
0.253291	0.253861	-0.0166321	0.254405
0.253522	0.187714	0.059372	0.196879
0.253753	0.160858	-0.0695343	0.175244
0.253985	0.269989	-0.0707398	0.279103
0.254216	0.314972	0.0383453	0.317298
0.254447	0.215591	-0.0561676	0.222788
0.254678	0.239227	0.198563	0.310897
0.254909	0.245514	-0.0222931	0.246524
0.255139	0.050415	0.0908966	0.103942
0.25537	0.313919	-0.000869745	0.31392
0.255601	0.238358	-0.204681	0.31418
0.255832	0.347092	-0.0701599	0.354112
0.256063	0.0939941	0.194382	0.215915
0.256294	0.237381	-0.0743561	0.248754
0.256525	0.247437	0.00402832	0.247469
0.256756	0.250183	-0.0238495	0.251317
0.256988	0.263916	-0.136932	0.297325
0.257219	0.270935	-0.00042725	0.270935
0.25745	0.220535	-0.0124512	0.220886
0.257681	0.204224	0.0759888	0.217903
0.257912	0.352768	-0.122559	0.373451
0.258143	0.342377	0.109833	0.359562
0.258373	0.16655	-0.0677643	0.179808
0.258604	0.239319	-0.0123749	0.239639
0.258835	0.336685	0.0371094	0.338724
0.259066	0.0274811	-0.0580292	0.0642074
0.259297	0.28743	0.10054	0.304507
0.259528	0.252152	-0.0323639	0.25422
0.259759	0.154984	-0.000869752	0.154986
0.25999	0.277267	-0.0544739	0.282568
0.260222	0.356812	0.0245361	0.357654
0.260453	0.300095	0.0637512	0.306792
0.260684	0.23291	-0.0219421	0.233941
0.260915	0.20369	-0.119019	0.235913
0.261146	0.345734	-0.11145	0.363253
0.261377	0.28299	0.0778961	0.293515
0.261607	0.198822	0.0701599	0.210838
0.261838	0.275436	-0.0235443	0.276441
0.262069	0.0758057	-0.0178528	0.0778795
0.2623	0.251068	0.0151825	0.251527
0.262531	0.234436	0.0437927	0.238491
0.262762	0.295242	-0.0135956	0.295555
0.262993	0.199249	-0.0568085	0.207189
0.263224	0.0866089	0.0127258	0.0875388
0.263455	0.263397	-0.0502167	0.268141
0.263686	0.255524	-0.159851	0.301405
0.263917	0.224274	0.042038	0.22818
0.264148	0.179535	0.0401459	0.183969
0.264379	0.169739	0.0317383	0.172681
0.26461	0.232834	0.0290527	0.234639
0.264841	0.310043	0.0780792	0.319724
0.265072	0.181427	0.0140534	0.18197
0.265303	0.288895	0.12825	0.316083
0.265534	0.25592	-0.064743	0.263983
0.265765	0.221664	0.120468	0.252285
0.265996	0.211258	-0.0759735	0.224504
0.266227	0.236664	0.0502319	0.241936
0.266458	0.173752	-0.00794984	0.173934
0.266689	0.196915	-0.0388947	0.200719
0.26692	0.359741	0.0271912	0.360767
0.267151	0.238785	-0.0709076	0.24909
0.267382	0.370087	0.00370788	0.370105
0.267613	0.151123	-0.0582733	0.161969
0.267844	0.264343	0.0825195	0.276924
0.268075	0.189835	-0.0847473	0.207892
0.268306	0.250687	-0.037735	0.253511
0.268537	0.265945	0.0272827	0.267341
0.268768	0.179306	-0.0202637	0.180447
0.268999	0.291458	0.0271606	0.292721
0.26923	0.224594	0.148956	0.2695
0.269461	0.231506	-0.0106506	0.231751
0.269692	0.247864	0.115479	0.273444
0.269923	0.230804	-0.0628357	0.239205
0.270154	0.241425	-0.0779724	0.253704
0.270385	0.154434	0.206345	0.257736
0.270616	0.115738	0.000671392	0.11574
0.270847	0.283783	-0.0674591	0.291691
0.271078	0.169449	-0.0445099	0.175197
0.271309	0.237808	0.0827027	0.251779
0.27154	0.247376	-0.0226288	0.248408
0.271771	0.116013	-0.00810242	0.116295
0.272002	0.294373	0.0214844	0.295156
0.272233	0.116196	0.0209961	0.118077
0.272464	0.206894	0.00923157	0.2071
0.272695	0.247192	0.0443573	0.251141
0.272926	0.228256	0.0275574	0.229914
0.273157	0.403275	0.109558	0.417892
0.273388	0.321411	-0.0863342	0.332804
0.273619	0.174835	-0.0698548	0.188274
0.27385	0.181397	-0.0337982	0.184518
0.274081	0.260529	0.0346527	0.262823
0.274312	0.198029	0.0363617	0.201339
0.274543	0.275253	-0.0311737	0.277013
0.274774	0.0406799	-0.166031	0.170942
0.275005	0.194138	-0.0379181	0.197806
0.275236	0.135681	0.136154	0.192217
0.275467	0.245804	0.0532379	0.251503
0.275698	0.12265	-0.0393219	0.128799
0.275929	0.117569	0.0501556	0.12782
0.27616	0.441971	-0.120255	0.458039
0.276391	0.0373077	0.0797272	0.0880244
0.276622	0.129166	0.0110931	0.129641
0.276853	0.408691	0.106323	0.422295
0.277084	0.0707855	0.0369415	0.0798453
0.277315	0.284119	0.195801	0.345053
0.277546	0.284134	0.0128021	0.284422
0.277777	0.22821	0.0538483	0.234477
0.278008	0.381027	-0.0151062	0.381327
0.278239	0.186539	0.0970612	0.21028
0.27847	0.307709	0.0708923	0.31577
0.278701	0.265564	-0.0901337	0.280443
0.278932	0.232162	-0.00569153	0.232232
0.279163	0.17244	0.0717621	0.186776
0.279394	0.173019	-0.0852356	0.192875
0.279625	0.195938	0.0399475	0.199969
0.279856	0.15538	-0.112503	0.191833
0.280087	0.204666	-0.037384	0.208052
0.280318	0.0521088	0.00308227	0.0521999
0.280549	0.20163	-0.0157166	0.202241
0.28078	0.259918	0.125702	0.288719
0.281011	0.202377	-0.000869755	0.202379
0.281242	0.178879	-0.056427	0.187568
0.281473	0.286484	0.0424347	0.28961
0.281704	0.083374	-0.0588226	0.102036
0.281935	0.377014	0.0661011	0.382765
0.282166	0.144684	0.0312195	0.148014
0.282397	0.218811	-0.17514	0.280272
0.282628	0.16748	-0.0247192	0.169295
0.282859	0.271164	-0.0438995	0.274695
0.28309	0.250382	0.00404358	0.250414
0.283321	0.20224	0.0184174	0.203077
0.283552	0.244705	-0.114929	0.27035
0.283783	0.234528	-0.0777283	0.247073
0.284014	0.20723	0.0865479	0.224577
0.284245	0.302002	0.028183	0.303314
0.284476	0.284058	0.0817261	0.295581
0.284707	0.281891	0.0542297	0.28706
0.284938	0.194168	-0.0956574	0.216452
0.285169	0.25473	-0.0750427	0.265554
0.2854	0.290146	0.0582428	0.295934
0.285631	0.316818	0.0401917	0.319357
0.285862	0.20903	-0.04599	0.21403
0.286093	0.320267	0.0634308	0.326488
0.286324	0.151733	0.0109253	0.152126
0.286555	0.237381	-0.025238	0.238719
0.286786	0.173477	-0.0446167	0.179123
0.287017	0.0265656	0.199844	0.201602
0.287248	0.23053	0.0113068	0.230807
0.287479	0.127533	0.0805512	0.150841
0.28771	0.404144	0.0898743	0.414017
0.287941	0.400528	0.00711059	0.400591
0.288172	0.206619	-0.117584	0.237734
0.288403	0.303787	-0.0362854	0.305947
0.288634	0.146561	0.00743103	0.146749
0.288865	0.0949402	-0.0555115	0.109978
0.289096	0.247833	-0.0498657	0.2528
0.289327	0.0657501	-0.124054	0.140401
0.289558	0.248795	-0.00677491	0.248887
0.289789	0.200729	-0.00912477	0.200937
0.29002	0.20163	-0.0790863	0.216585
0.290251	0.275711	-0.0194245	0.276395
0.290482	0.000793449	0.111847	0.11185
0.290713	0.21402	0.0401611	0.217755
0.290944	0.289139	-0.0630951	0.295943
0.291175	0.1082	0.068985	0.128321
0.291406	0.21283	-0.0402222	0.216597
0.291637	0.192963	-0.0111389	0.193284
0.291868	0.199158	-0.0399018	0.203116
0.292099	0.317642	0.0667114	0.324572
0.29233	0.267044	0.0348358	0.269307
0.292561	0.152435	0.0676575	0.166775
0.292792	0.261917	-0.0420075	0.265264
0.293023	0.101547	-0.183914	0.210086
0.293254	0.0751648	-0.0694275	0.102323
0.293485	0.16864	-0.145935	0.223017
0.293716	0.209976	-0.0602112	0.218439
0.293947	0.101242	0.0270233	0.104787
0.294178	0.312729	0.0554199	0.317602
0.294409	0.0303955	0.130569	0.134061
0.29464	0.0699616	0.0272827	0.075093
0.294871	0.226334	-0.0493469	0.231651
0.295102	0.18457	0.00616456	0.184673
0.295333	0.107056	-0.0366211	0.113146
0.295564	0.0795899	0.00782777	0.0799739
0.295795	0.273804	-0.0373535	0.27634
0.296026	0.264877	-0.0291595	0.266478
0.296257	0.311112	0.143921	0.342788
0.296488	0.134872	-0.139832	0.194277
0.296719	0.132034	0.041565	0.138422
0.29695	0.0534668	0.100052	0.113442
0.297181	0.117126	0.000488283	0.117128
0.297412	0.175354	-0.013443	0.175869
0.297643	0.1418	0.051712	0.150935
0.297874	0.3134	-0.00987244	0.313556
0.298105	0.217392	-0.0959778	0.237636
0.298336	0.266083	-0.104202	0.285759
0.298567	0.148376	-0.0463104	0.155436
0.298798	0.293808	0.017334	0.294319
0.299029	0.169418	0.000579838	0.169419
0.29926	0.300201	0.0671387	0.307617
0.299491	0.201706	0.00794982	0.201863
0.299722	0.21196	0.0824127	0.227418
0.299953	0.156204	0.0589447	0.166956
0.300184	0.0906067	0.0285339	0.0949935
0.300415	0.198853	-0.0864868	0.216846
0.300646	0.181885	0.00599671	0.181984
0.300877	0.265762	-0.0625458	0.273023
0.301108	0.176773	-0.146133	0.229355
0.301339	0.285736	-0.00622559	0.285804
0.30157	0.147553	-0.0444031	0.154089
0.301801	0.157898	0.118027	0.197135
0.302032	0.166122	-0.0886383	0.188291
0.302263	0.10733	-0.0301971	0.111497
0.302494	0.219971	-0.0209961	0.22097
0.302725	0.182449	-0.0155945	0.183115
0.302956	0.0948639	-0.106415	0.14256
0.303187	0.138657	-0.11409	0.179561
0.303418	0.227432	0.0327149	0.229773
0.303649	0.100189	0.0305328	0.104738
0.30388	0.185623	-0.0507507	0.192436
0.304111	0.14595	-0.105667	0.180186
0.304342	0.104248	-0.0931854	0.139826
0.304573	0.247528	0.00518799	0.247582
0.304804	0.211472	0.155853	0.262698
0.305035	0.258499	-0.0637207	0.266237
0.305266	0.140717	0.334747	0.363121
0.305497	0.373154	-0.0273132	0.374152
0.305728	-0.00202941	0.20401	0.20402
0.305959	0.18277	-0.0440216	0.187997
0.30619	0.0740967	0.141174	0.159438
0.306421	0.174545	-0.0123444	0.174981
0.306652	0.0153503	-0.0936585	0.0949081
0.306883	0.282898	0.09581	0.298682
0.307114	0.314072	0.106522	0.331644
0.307345	0.241806	0.00671386	0.241899
0.307576	0.306061	-0.0238648	0.30699
0.307807	0.172211	0.178192	0.247808
0.308038	0.0925903	0.0297241	0.0972445
0.308269	0.2267	-0.119385	0.256214
0.3085	0.0853882	0.0386658	0.0937347
0.308731	0.136246	0.0243988	0.138413
0.308962	0.190002	0.141434	0.236864
0.309193	0.108276	-6.10417e-005	0.108276
0.309424	0.0656891	-0.0641937	0.0918471
0.309655	0.0783234	-0.0438538	0.0897647
0.309886	0.164597	-0.0348358	0.168243
0.310117	0.186111	0.0834503	0.203964
0.310348	0.187241	-0.0292816	0.189516
0.310579	0.144165	0.174667	0.226478
0.31081	0.117783	0.0733948	0.138779
0.311041	0.218597	-0.0655365	0.22821
0.311272	0.15683	0.0229797	0.158504
0.311503	0.078949	-0.0121613	0.0798801
0.311734	0.147934	0.00694274	0.148097
0.311965	0.172318	0.0505981	0.179593
0.312196	0.166199	-0.121765	0.206031
0.312427	0.215424	-0.0311737	0.217667
0.312658	0.124207	-0.136993	0.184917
0.312889	0.145111	0.030716	0.148326
0.31312	0.229065	-0.10672	0.252705
0.313351	0.160736	0.109482	0.19448
0.313582	0.249619	0.0471039	0.254024
0.313813	0.184296	-0.0435333	0.189367
0.314044	0.190506	0.0179138	0.191346
0.314275	0.130096	0.053833	0.140794
0.314506	0.229996	0.0982666	0.250109
0.314737	0.162979	-0.0922394	0.187271
0.314968	0.170288	0.11528	0.205639
0.315199	0.0772553	0.022644	0.0805054
0.31543	0.23027	0.0531616	0.236327
0.315661	0.108887	-0.00909424	0.109266
0.315892	0.191711	0.0635529	0.201971
0.316123	0.0933075	0.0380249	0.100758
0.316354	0.0767212	0.0352478	0.0844307
0.316585	0.185272	-0.0414887	0.189861
0.316816	0.0641937	-0.0201721	0.0672886
0.317047	0.132645	0.0399628	0.138534
0.317278	0.166824	0.0702057	0.180995
0.317509	0.17247	0.0455475	0.178383
0.31774	0.210709	-0.0669556	0.221091
